datetime,open,high,low,close,volume,sentiment
2021-10-12 18:00:00,268.17,269.57,268.01,269.14,3108039,5
2021-10-12 19:00:00,269.17,270.22,268.83,269.2,3414234,-1
2021-10-12 20:00:00,269.2,270.64,269.07,269.99,3334650,2
2021-10-12 21:00:00,269.91,270.77,269.7,269.75,3245913,-2
2021-10-12 22:00:00,269.79,269.83,267.67,268.57,5239878,-2
2021-10-12 23:00:00,268.57,268.57,268.57,268.57,2425701,1
2021-10-13 16:00:00,270.15,270.59,268.59,269.75,5235390,0
2021-10-13 17:00:00,269.93,270.05,268.78,269.24,4527408,1
2021-10-13 18:00:00,269.18,270.63,269.05,270.13,3643539,6
2021-10-13 19:00:00,270.16,270.18,269.0,269.53,1968342,2
2021-10-13 20:00:00,269.51,270.34,269.27,269.97,1932954,6
2021-10-13 21:00:00,269.94,270.54,269.34,269.96,2192724,-6
2021-10-13 22:00:00,269.94,271.8,269.5,270.42,6375108,-1
2021-10-13 23:00:00,270.42,270.42,270.36,270.36,687336,0
2021-10-14 16:00:00,271.82,272.61,271.11,272.45,3897696,-1
2021-10-14 17:00:00,272.44,272.56,271.44,271.9,3196929,3
2021-10-14 18:00:00,271.95,272.5,271.92,272.32,2408475,2
2021-10-14 19:00:00,272.32,273.41,272.29,273.06,3392817,3
2021-10-14 20:00:00,273.04,273.21,272.41,273.11,1806090,-1
2021-10-14 21:00:00,273.08,273.26,272.63,273.06,1728180,2
2021-10-14 22:00:00,273.05,273.09,272.19,272.61,2990850,5
2021-10-14 23:00:00,272.67,272.77,272.67,272.77,1017378,6
2021-10-15 16:00:00,274.57,276.1,274.11,275.68,5930022,0
2021-10-15 17:00:00,275.7,277.74,274.81,277.62,7238661,6
2021-10-15 18:00:00,277.63,278.53,277.13,277.81,5846991,2
2021-10-15 19:00:00,277.87,278.05,277.1,277.5,2640372,-4
2021-10-15 20:00:00,277.53,278.15,277.33,277.66,1941867,4
2021-10-15 21:00:00,277.62,278.11,277.18,278.05,2380968,3
2021-10-15 22:00:00,278.05,281.07,278.04,281.02,9113829,-3
2021-10-15 23:00:00,281.01,281.02,281.01,281.01,1114356,-3
2021-10-18 16:00:00,283.93,287.63,283.82,286.79,8858706,-1
2021-10-18 17:00:00,286.79,288.2,286.23,287.41,6601950,-2
2021-10-18 18:00:00,287.38,287.43,286.28,286.61,4306086,0
2021-10-18 19:00:00,286.61,288.5,286.57,287.81,3858966,9
2021-10-18 20:00:00,287.82,291.75,287.3,290.94,7626876,-1
2021-10-18 21:00:00,290.92,291.63,290.18,290.84,4480209,1
2021-10-18 22:00:00,290.86,291.22,289.16,290.03,5926683,0
2021-10-18 23:00:00,290.03,290.03,290.03,290.03,2496438,2
2021-10-19 16:00:00,292.51,292.65,288.2,288.2,7355463,0
2021-10-19 17:00:00,288.21,290.51,287.5,290.09,6850995,0
2021-10-19 18:00:00,290.08,290.5,288.95,290.18,3419358,-5
2021-10-19 19:00:00,290.23,291.2,289.91,290.57,3250035,1
2021-10-19 20:00:00,290.58,291.99,290.55,291.51,3148713,1
2021-10-19 21:00:00,291.5,291.54,289.36,289.84,2737626,-5
2021-10-19 22:00:00,289.82,290.21,287.58,287.95,4525539,-2
2021-10-19 23:00:00,288.05,288.08,288.03,288.08,628989,0
2021-10-20 16:00:00,288.45,288.58,285.79,287.38,4020969,3
2021-10-20 17:00:00,287.38,289.82,286.86,288.06,4655838,-3
2021-10-20 18:00:00,288.01,289.41,287.83,289.32,2206086,-2
2021-10-20 19:00:00,289.36,289.38,288.35,288.87,1294164,1
2021-10-20 20:00:00,288.87,289.0,287.01,288.79,3002778,3
2021-10-20 21:00:00,288.76,289.16,288.17,288.75,2319819,6
2021-10-20 22:00:00,288.78,288.8,287.62,288.59,4634787,11
2021-10-20 23:00:00,288.59,288.59,288.59,288.59,583857,-8
2021-10-21 16:00:00,285.33,296.16,285.16,293.99,14768415,6
2021-10-21 17:00:00,293.93,300.0,293.87,299.17,17659218,2
2021-10-21 18:00:00,299.21,299.58,296.05,297.19,8353764,2
2021-10-21 19:00:00,297.29,298.75,296.24,298.15,5314902,-1
2021-10-21 20:00:00,298.08,298.16,296.36,296.62,3737517,-1
2021-10-21 21:00:00,296.63,298.33,296.49,298.11,4140909,0
2021-10-21 22:00:00,298.11,298.59,297.22,297.86,6121629,3
2021-10-21 23:00:00,298.0,298.0,298.0,298.0,1425051,0
2021-10-22 16:00:00,298.5,301.76,296.98,301.66,10689117,-3
2021-10-22 17:00:00,301.61,303.33,301.23,301.69,8657169,2
2021-10-22 18:00:00,301.71,302.5,299.05,300.79,5984238,1
2021-10-22 19:00:00,300.78,302.62,300.2,301.25,3880170,7
2021-10-22 20:00:00,301.26,302.25,301.04,301.88,2606520,-5
2021-10-22 21:00:00,301.87,302.87,301.19,301.63,3908112,11
2021-10-22 22:00:00,301.61,303.33,301.18,303.18,6163251,1
2021-10-22 23:00:00,303.16,303.22,303.16,303.22,1835943,2
2021-10-25 16:00:00,316.84,323.61,314.93,317.66,17203116,15
2021-10-25 17:00:00,317.66,326.59,314.73,324.25,18766269,4
2021-10-25 18:00:00,324.25,325.11,320.07,324.88,9944493,17
2021-10-25 19:00:00,324.88,332.91,323.85,330.08,16802484,6
2021-10-25 20:00:00,330.07,332.56,329.05,332.01,8164737,20
2021-10-25 21:00:00,332.05,348.34,331.68,340.34,29887725,2
2021-10-25 22:00:00,340.33,343.56,337.92,341.61,15221160,4
2021-10-25 23:00:00,341.55,341.61,341.55,341.61,1680762,7
2021-10-26 16:00:00,341.56,359.0,340.52,357.03,22663839,-5
2021-10-26 17:00:00,357.03,364.98,355.19,359.03,21242367,2
2021-10-26 18:00:00,359.03,359.84,342.73,344.57,24814692,-3
2021-10-26 19:00:00,344.39,348.26,333.81,338.8,15985968,-2
2021-10-26 20:00:00,338.83,342.66,335.18,339.59,10954083,4
2021-10-26 21:00:00,339.66,347.9,338.22,347.57,9416616,10
2021-10-26 22:00:00,347.54,347.56,337.91,339.52,9013533,6
2021-10-26 23:00:00,339.51,339.52,339.35,339.47,1307013,0
2021-10-27 16:00:00,346.55,354.94,344.33,353.54,15245757,3
2021-10-27 17:00:00,353.6,356.24,346.23,354.31,17537100,0
2021-10-27 18:00:00,354.36,356.96,349.25,352.0,11779308,2
2021-10-27 19:00:00,352.06,352.49,347.5,349.33,4681002,0
2021-10-27 20:00:00,349.33,350.83,346.33,347.2,4667343,-4
2021-10-27 21:00:00,347.16,347.81,343.59,347.24,5692659,0
2021-10-27 22:00:00,347.28,347.58,344.17,346.0,7010301,-2
2021-10-27 23:00:00,345.95,346.1,345.95,346.1,2022357,3
2021-10-28 16:00:00,356.1,360.33,351.4,353.26,11316120,3
2021-10-28 17:00:00,353.28,357.99,351.73,356.39,10434267,2
2021-10-28 18:00:00,356.33,359.15,355.84,357.43,6242100,14
2021-10-28 19:00:00,357.4,359.89,354.78,356.59,8197053,-2
2021-10-28 20:00:00,356.57,358.13,355.86,356.63,3223257,-14
2021-10-28 21:00:00,356.53,358.01,355.36,356.83,3161262,-2
2021-10-28 22:00:00,356.81,359.25,355.83,359.03,4451514,8
2021-10-28 23:00:00,359.03,359.09,358.89,359.09,1530102,5
2021-10-29 16:00:00,360.61,365.66,357.73,365.55,9919800,0
2021-10-29 17:00:00,365.57,366.66,361.1,363.24,12460491,8
2021-10-29 18:00:00,363.33,366.0,362.28,363.51,5651199,-1
2021-10-29 19:00:00,363.52,365.59,363.52,365.11,3395091,-5
2021-10-29 20:00:00,365.22,368.61,364.84,365.52,7122003,12
2021-10-29 21:00:00,365.55,367.13,364.33,366.49,4135677,-1
2021-10-29 22:00:00,366.45,371.73,365.55,371.44,10401702,4
2021-10-29 23:00:00,371.44,371.44,371.33,371.33,2236302,7
2021-11-01 16:00:00,381.66,383.33,372.88,375.84,15508239,-4
2021-11-01 17:00:00,376.01,384.83,374.25,383.31,15823839,11
2021-11-01 18:00:00,383.22,389.83,383.0,389.1,11449149,-5
2021-11-01 19:00:00,389.06,393.94,388.16,393.76,11316396,-4
2021-11-01 20:00:00,393.75,397.83,390.17,390.89,12854211,2
2021-11-01 21:00:00,390.83,394.78,387.4,393.87,9870228,10
2021-11-01 22:00:00,393.85,403.25,393.46,403.16,18671664,6
2021-11-01 23:00:00,403.02,403.16,402.86,402.97,2404305,2
2021-11-02 16:00:00,386.45,402.86,382.0,396.39,19861959,3
2021-11-02 17:00:00,396.59,401.95,389.59,393.19,15504342,-2
2021-11-02 18:00:00,393.19,394.78,388.71,390.46,7546770,-1
2021-11-02 19:00:00,390.33,390.66,384.22,389.46,6958413,18
2021-11-02 20:00:00,389.46,390.81,386.33,388.65,4127550,-5
2021-11-02 21:00:00,388.59,392.33,386.83,390.88,3984711,2
2021-11-02 22:00:00,390.87,396.42,388.91,390.61,9779784,1
2021-11-02 23:00:00,390.66,390.66,390.61,390.65,1140204,3
2021-11-03 16:00:00,392.44,396.96,391.51,392.8,9181890,-6
2021-11-03 17:00:00,392.85,395.66,390.01,391.66,6753654,-4
2021-11-03 18:00:00,391.64,393.17,387.0,388.59,4991307,-2
2021-11-03 19:00:00,388.51,394.33,384.2,392.58,8223141,4
2021-11-03 20:00:00,392.66,393.31,388.36,388.72,3957888,2
2021-11-03 21:00:00,388.72,397.94,388.43,397.54,8301279,-3
2021-11-03 22:00:00,397.52,405.13,396.39,404.62,16543803,3
2021-11-03 23:00:00,404.62,404.62,404.53,404.59,964785,0
2021-11-04 16:00:00,411.47,413.16,408.11,409.38,8595750,6
2021-11-04 17:00:00,409.41,414.49,408.88,412.66,8850210,-3
2021-11-04 18:00:00,412.78,414.09,405.66,411.83,7325832,11
2021-11-04 19:00:00,411.84,413.79,410.78,413.05,4310736,-1
2021-11-04 20:00:00,413.16,413.16,410.56,411.09,2975580,3
2021-11-04 21:00:00,411.02,413.33,409.33,411.53,3305187,2
2021-11-04 22:00:00,411.5,412.34,408.59,409.91,6437922,0
2021-11-04 23:00:00,409.91,409.97,409.91,409.97,1101534,2
2021-11-05 16:00:00,409.33,411.66,402.66,406.81,6601914,5
2021-11-05 17:00:00,406.68,412.97,406.42,410.85,7388529,4
2021-11-05 18:00:00,410.91,411.78,409.06,411.28,3439041,2
2021-11-05 19:00:00,411.2,413.28,408.0,409.18,4293183,4
2021-11-05 20:00:00,409.1,409.85,406.66,409.52,4338813,6
2021-11-05 21:00:00,409.59,410.74,408.59,410.05,2787996,1
2021-11-05 22:00:00,410.08,410.16,405.65,407.26,7631988,2
2021-11-05 23:00:00,407.26,407.36,407.14,407.36,961617,2
2021-11-08 17:00:00,383.26,392.59,377.66,388.79,14558412,-1
2021-11-08 18:00:00,388.89,399.0,387.34,396.13,14364423,-1
2021-11-08 19:00:00,396.09,397.64,393.7,395.1,4773339,-3
2021-11-08 20:00:00,395.22,398.16,394.3,396.42,3134616,-2
2021-11-08 21:00:00,396.44,396.83,394.3,395.11,2533761,3
2021-11-08 22:00:00,395.16,395.16,393.0,394.7,2999841,-1
2021-11-08 23:00:00,394.75,395.36,386.66,387.64,6505680,5
2021-11-09 17:00:00,391.2,391.5,344.0,353.35,19987572,-1
2021-11-09 18:00:00,353.33,368.57,351.66,360.33,20492286,2
2021-11-09 19:00:00,360.37,363.66,350.0,350.15,10272549,5
2021-11-09 20:00:00,350.13,354.24,341.78,343.32,13672371,1
2021-11-09 21:00:00,343.46,348.88,341.21,343.64,9268536,-8
2021-11-09 22:00:00,343.7,353.64,342.43,349.9,10677579,-3
2021-11-09 23:00:00,349.79,349.95,337.17,341.16,13143243,4
2021-11-10 17:00:00,336.8,352.62,329.1,350.85,16774737,-4
2021-11-10 18:00:00,351.16,359.36,350.0,355.43,13295727,2
2021-11-10 19:00:00,355.6,358.88,353.33,355.35,5096016,2
2021-11-10 20:00:00,355.34,356.16,350.24,353.73,5378694,-2
2021-11-10 21:00:00,353.66,355.4,348.66,349.87,5177190,0
2021-11-10 22:00:00,349.99,351.8,337.5,340.23,7787472,-2
2021-11-10 23:00:00,340.46,358.47,340.46,355.92,13249461,7
2021-11-11 17:00:00,367.59,368.32,355.33,355.8,10167135,1
2021-11-11 18:00:00,355.83,360.69,351.56,358.15,9050433,4
2021-11-11 19:00:00,358.17,359.39,355.57,357.49,3542772,-2
2021-11-11 20:00:00,357.49,357.91,353.8,356.01,3200886,3
2021-11-11 21:00:00,356.1,356.1,352.01,353.34,2889489,-1
2021-11-11 22:00:00,353.28,357.06,352.84,355.21,2952111,-5
2021-11-11 23:00:00,355.17,355.54,353.33,354.5,3201906,2
2021-11-12 17:00:00,349.16,351.5,342.61,346.11,7308972,-4
2021-11-12 18:00:00,345.96,349.33,345.02,346.5,4913613,1
2021-11-12 19:00:00,346.58,347.26,341.88,341.91,4598730,-1
2021-11-12 20:00:00,342.05,345.41,339.73,343.54,6485685,-4
2021-11-12 21:00:00,343.61,343.72,340.37,341.57,3792747,-4
2021-11-12 22:00:00,341.62,345.66,340.88,341.0,4606818,1
2021-11-12 23:00:00,341.06,345.15,340.7,344.35,6806190,1
2021-11-15 17:00:00,339.21,341.18,331.83,334.18,7792206,-2
2021-11-15 18:00:00,334.31,334.59,326.2,330.32,11992494,-2
2021-11-15 19:00:00,330.26,332.87,328.51,329.19,5572116,1
2021-11-15 20:00:00,329.31,331.16,328.33,330.03,3647682,1
2021-11-15 21:00:00,329.99,331.14,327.81,328.33,2970597,5
2021-11-15 22:00:00,328.46,340.0,327.79,339.12,7895997,1
2021-11-15 23:00:00,339.02,343.99,334.5,337.86,13605462,0
2021-11-16 17:00:00,334.43,345.6,334.06,344.66,9197493,1
2021-11-16 18:00:00,344.71,352.4,343.78,347.6,12098172,9
2021-11-16 19:00:00,347.6,350.54,346.0,346.07,3828591,0
2021-11-16 20:00:00,346.19,348.99,345.3,347.02,3331086,4
2021-11-16 21:00:00,347.02,351.5,346.8,349.82,4690179,-2
2021-11-16 22:00:00,349.82,350.78,347.16,348.53,3007515,2
2021-11-16 23:00:00,348.58,352.33,346.0,351.6,5934912,1
2021-11-17 17:00:00,354.5,358.32,351.83,358.16,6449349,1
2021-11-17 18:00:00,358.28,373.21,356.88,370.11,15458622,2
2021-11-17 19:00:00,370.05,370.66,363.83,365.18,7307340,4
2021-11-17 20:00:00,365.11,365.95,359.13,360.53,5522175,-1
2021-11-17 21:00:00,360.53,366.46,357.4,366.15,6132555,-4
2021-11-17 22:00:00,366.27,367.66,363.6,367.13,4888677,0
2021-11-17 23:00:00,367.34,367.35,361.33,363.13,5708478,-1
2021-11-18 17:00:00,368.84,370.66,363.33,366.72,5992365,-2
2021-11-18 18:00:00,366.57,368.47,361.98,367.63,6962976,-2
2021-11-18 19:00:00,367.59,369.66,365.43,367.75,3745101,-4
2021-11-18 20:00:00,367.84,368.59,359.49,361.82,5995758,9
2021-11-18 21:00:00,361.73,364.0,358.34,359.06,3379257,-5
2021-11-18 22:00:00,359.06,363.55,358.34,362.15,3081507,0
2021-11-18 23:00:00,362.0,367.33,361.8,365.45,6469074,-1
2021-11-19 17:00:00,366.28,370.59,364.23,368.77,6008226,7
2021-11-19 18:00:00,368.86,369.4,365.33,368.49,4406028,5
2021-11-19 19:00:00,368.44,369.78,366.61,367.36,3343962,-4
2021-11-19 20:00:00,367.37,369.87,366.74,369.08,2685789,2
2021-11-19 21:00:00,369.09,374.11,368.7,373.05,6002373,6
2021-11-19 22:00:00,373.21,379.57,372.5,377.83,5903793,3
2021-11-19 23:00:00,377.83,379.55,375.66,378.9,8057787,-3
2021-11-22 17:00:00,387.44,398.26,385.51,395.22,9879849,0
2021-11-22 18:00:00,395.2,400.65,393.37,397.56,9539394,8
2021-11-22 19:00:00,397.48,398.66,377.47,383.78,10108785,0
2021-11-22 20:00:00,383.56,393.33,381.0,391.93,10254825,4
2021-11-22 21:00:00,391.93,395.06,388.59,389.37,5540664,-7
2021-11-22 22:00:00,389.39,395.17,389.07,394.48,4581387,1
2021-11-22 23:00:00,394.36,396.98,384.34,385.34,7900680,0
2021-11-23 17:00:00,389.17,393.5,384.75,388.64,6307587,5
2021-11-23 18:00:00,388.59,388.97,370.83,371.25,11767395,1
2021-11-23 19:00:00,371.44,378.77,370.72,374.61,7597122,0
2021-11-23 20:00:00,374.36,376.0,367.52,368.7,4940139,-2
2021-11-23 21:00:00,368.56,369.84,354.23,361.27,14290263,-1
2021-11-23 22:00:00,361.28,363.26,355.5,363.2,8486664,1
2021-11-23 23:00:00,363.16,371.54,361.24,369.6,10242660,1
2021-11-24 17:00:00,360.13,368.16,354.0,367.6,7571712,9
2021-11-24 18:00:00,367.65,373.94,366.07,370.16,10176621,7
2021-11-24 19:00:00,370.06,375.96,367.57,372.14,5007153,-5
2021-11-24 20:00:00,372.51,374.53,370.11,373.38,2806305,3
2021-11-24 21:00:00,373.31,376.86,372.33,374.83,3421203,0
2021-11-24 22:00:00,375.02,376.66,370.56,375.52,4143666,3
2021-11-24 23:00:00,375.47,377.59,370.5,371.95,5010057,0
2021-11-26 17:00:00,366.49,369.59,360.48,364.55,4534995,4
2021-11-26 18:00:00,364.53,368.87,362.1,366.72,5218509,3
2021-11-26 19:00:00,366.69,366.83,361.46,364.63,3120789,-2
2021-11-26 20:00:00,364.74,366.05,360.33,360.56,4655085,2
2021-11-26 21:00:00,360.65,360.92,360.59,360.64,1124070,-2
2021-11-29 17:00:00,366.99,379.83,366.73,379.2,7745961,1
2021-11-29 18:00:00,379.22,379.48,374.08,377.69,5823909,0
2021-11-29 19:00:00,377.59,379.66,376.56,378.27,4101150,2
2021-11-29 20:00:00,378.33,380.89,376.59,380.21,3361713,-1
2021-11-29 21:00:00,380.35,380.47,373.74,376.25,4280367,-1
2021-11-29 22:00:00,376.32,377.96,374.07,376.22,2310441,2
2021-11-29 23:00:00,376.21,379.26,375.33,378.72,3958518,3
2021-11-30 17:00:00,381.45,388.98,381.33,388.61,7493601,1
2021-11-30 18:00:00,388.43,389.33,377.91,377.91,8514270,2
2021-11-30 19:00:00,377.99,381.2,372.69,374.99,7937679,-5
2021-11-30 20:00:00,375.06,380.65,372.66,377.24,5260293,-1
2021-11-30 21:00:00,377.44,380.21,375.06,380.16,3061578,3
2021-11-30 22:00:00,380.06,381.19,376.5,379.33,3741252,1
2021-11-30 23:00:00,379.33,382.25,377.77,381.58,5256240,-3
2021-12-01 17:00:00,386.9,390.94,384.8,386.81,5960706,7
2021-12-01 18:00:00,386.93,388.66,382.53,385.52,6159147,-3
2021-12-01 19:00:00,385.65,387.73,381.68,382.52,3869382,-4
2021-12-01 20:00:00,382.36,384.75,380.78,381.22,3201696,-5
2021-12-01 21:00:00,381.23,382.46,376.64,379.44,4431345,6
2021-12-01 22:00:00,379.25,379.59,372.66,373.69,4844430,7
2021-12-01 23:00:00,373.64,374.45,363.58,364.77,9756117,6
2021-12-02 17:00:00,366.35,371.0,361.14,362.42,5881614,10
2021-12-02 18:00:00,362.48,364.43,352.21,361.34,10429314,1
2021-12-02 19:00:00,361.34,367.11,359.07,363.23,6498510,-4
2021-12-02 20:00:00,363.2,366.66,362.06,362.48,3593946,1
2021-12-02 21:00:00,362.5,362.66,356.35,361.0,4465113,-4
2021-12-02 22:00:00,361.0,362.02,356.94,360.83,3374100,-2
2021-12-02 23:00:00,360.68,363.66,358.33,361.57,5340345,0
2021-12-03 17:00:00,361.59,363.52,351.2,352.15,5220735,-1
2021-12-03 18:00:00,352.3,353.33,344.81,346.18,10042992,2
2021-12-03 19:00:00,346.01,347.09,335.57,337.43,10497894,3
2021-12-03 20:00:00,337.66,342.25,336.03,340.66,6916146,-2
2021-12-03 21:00:00,340.52,344.23,339.06,339.48,3841614,-11
2021-12-03 22:00:00,339.48,341.46,336.23,336.48,3977691,3
2021-12-03 23:00:00,336.44,341.3,333.4,338.38,8964918,0
2021-12-06 17:00:00,333.83,334.34,316.83,324.88,11723352,-1
2021-12-06 18:00:00,324.68,332.34,320.68,326.85,8227326,6
2021-12-06 19:00:00,327.0,328.54,323.58,325.24,4451361,3
2021-12-06 20:00:00,325.13,335.59,325.13,334.66,5869161,16
2021-12-06 21:00:00,334.87,338.18,333.85,337.32,4802094,-1
2021-12-06 22:00:00,337.31,340.54,334.89,335.82,4395936,1
2021-12-06 23:00:00,335.69,337.2,334.16,336.25,3918216,2
2021-12-07 17:00:00,348.06,350.37,342.47,349.33,6504600,-4
2021-12-07 18:00:00,349.34,351.15,344.01,344.55,5979906,0
2021-12-07 19:00:00,344.66,346.86,342.27,345.86,4679301,-1
2021-12-07 20:00:00,345.87,349.09,345.8,348.64,2969466,4
2021-12-07 21:00:00,348.64,351.43,346.7,351.28,2767794,1
2021-12-07 22:00:00,351.33,352.55,349.07,350.0,3454794,-4
2021-12-07 23:00:00,350.0,350.93,347.03,350.51,4437573,-2
2021-12-08 17:00:00,350.9,351.67,344.33,346.78,4684914,1
2021-12-08 18:00:00,346.66,348.1,345.18,346.51,3456510,3
2021-12-08 19:00:00,346.47,350.11,345.71,349.13,2643495,1
2021-12-08 20:00:00,349.0,352.66,348.18,351.71,2421702,8
2021-12-08 21:00:00,351.75,355.92,351.68,354.53,3604239,1
2021-12-08 22:00:00,354.62,355.83,352.46,355.19,2185119,3
2021-12-08 23:00:00,355.22,357.46,353.81,355.94,3493902,-1
2021-12-09 17:00:00,353.54,354.16,346.11,347.93,5555571,-2
2021-12-09 18:00:00,348.1,349.24,344.07,344.28,5507388,2
2021-12-09 19:00:00,344.28,346.53,342.83,343.95,4017402,5
2021-12-09 20:00:00,343.93,344.66,342.75,344.3,2405166,14
2021-12-09 21:00:00,344.22,344.26,337.66,338.45,5426160,4
2021-12-09 22:00:00,338.34,340.18,337.07,337.48,3651957,-9
2021-12-09 23:00:00,337.48,339.5,334.12,334.47,7531788,0
2021-12-10 17:00:00,336.25,337.6,327.51,328.37,6996024,-2
2021-12-10 18:00:00,328.43,335.15,328.14,330.81,5913744,6
2021-12-10 19:00:00,330.67,339.83,328.85,338.0,5475090,-1
2021-12-10 20:00:00,338.29,338.63,334.77,337.99,2949858,-1
2021-12-10 21:00:00,337.97,340.1,337.18,339.31,2616771,-2
2021-12-10 22:00:00,339.26,340.32,336.74,337.02,2222322,5
2021-12-10 23:00:00,336.93,339.66,335.79,338.85,3882462,2
2021-12-13 17:00:00,333.69,335.0,326.07,326.32,6791421,0
2021-12-13 18:00:00,326.32,328.62,320.01,322.4,9884307,4
2021-12-13 19:00:00,322.38,323.74,319.07,320.74,5585700,1
2021-12-13 20:00:00,320.74,322.98,319.57,320.28,3686601,-3
2021-12-13 21:00:00,320.2,321.29,317.59,318.14,3284772,6
