datetime,open,high,low,close,volume,sentiment
2021-09-29 16:00:00,263.51,264.46,261.32,263.43,401992,0
2021-09-29 17:00:00,263.56,263.89,260.84,262.08,502056,0
2021-09-29 18:00:00,262.04,262.21,258.78,259.06,631043,0
2021-09-29 19:00:00,259.01,259.74,257.15,258.63,491497,0
2021-09-29 20:00:00,258.65,259.14,256.89,258.18,394501,0
2021-09-29 21:00:00,258.14,260.55,257.96,260.27,599939,0
2021-09-29 22:00:00,260.3,260.65,258.57,259.07,620232,0
2021-09-29 23:00:00,259.0,259.0,259.0,259.0,531819,0
2021-09-30 16:00:00,259.65,263.13,259.65,261.71,562808,2
2021-09-30 17:00:00,261.7,262.54,260.4,260.58,373584,1
2021-09-30 18:00:00,260.47,261.45,259.02,259.87,307843,5
2021-09-30 19:00:00,259.87,260.56,258.73,260.13,302541,0
2021-09-30 20:00:00,260.14,261.85,259.74,261.72,239531,3
2021-09-30 21:00:00,261.72,263.47,261.65,262.12,277617,3
2021-09-30 22:00:00,262.13,262.81,260.12,260.16,464668,-1
2021-09-30 23:00:00,260.15,260.21,260.11,260.19,695185,12
2021-10-01 16:00:00,261.45,263.39,260.55,261.16,337456,8
2021-10-01 17:00:00,261.28,262.31,260.11,262.26,345404,4
2021-10-01 18:00:00,262.24,264.23,261.37,263.39,383450,3
2021-10-01 19:00:00,263.5,263.73,262.6,262.85,169934,-2
2021-10-01 20:00:00,262.86,264.39,262.44,264.25,172997,2
2021-10-01 21:00:00,264.25,265.22,263.72,265.0,175273,1
2021-10-01 22:00:00,265.03,265.82,264.23,264.55,578539,1
2021-10-01 23:00:00,264.58,264.65,264.41,264.44,609792,-2
2021-10-04 16:00:00,261.84,262.57,255.88,257.39,439214,-2
2021-10-04 17:00:00,257.07,257.4,252.23,252.95,754892,6
2021-10-04 18:00:00,252.88,253.83,251.59,252.76,774559,-2
2021-10-04 19:00:00,252.69,253.36,252.01,252.62,383810,3
2021-10-04 20:00:00,252.6,254.05,252.15,253.47,307737,-3
2021-10-04 21:00:00,253.52,255.7,253.49,254.78,380331,-6
2021-10-04 22:00:00,254.84,255.59,253.21,255.13,861604,-2
2021-10-04 23:00:00,255.13,255.13,255.01,255.01,744465,-4
2021-10-05 16:00:00,255.22,257.36,253.59,256.53,470123,-6
2021-10-05 17:00:00,256.53,259.24,256.42,259.24,444847,-5
2021-10-05 18:00:00,259.24,260.66,258.07,258.68,375154,6
2021-10-05 19:00:00,258.68,262.77,258.37,262.35,1036251,1
2021-10-05 20:00:00,262.37,262.48,261.46,261.98,329677,0
2021-10-05 21:00:00,262.03,262.3,261.45,261.72,210856,-2
2021-10-05 22:00:00,261.68,262.09,259.92,260.17,548176,0
2021-10-05 23:00:00,260.18,260.18,260.15,260.15,592793,0
2021-10-06 16:00:00,256.29,261.27,256.03,259.11,383804,-7
2021-10-06 17:00:00,259.07,263.27,257.81,262.1,525045,-2
2021-10-06 18:00:00,262.12,262.72,260.0,261.9,268384,4
2021-10-06 19:00:00,261.9,261.92,260.34,261.1,143785,1
2021-10-06 20:00:00,261.16,263.91,260.51,263.16,300082,5
2021-10-06 21:00:00,263.3,264.28,262.71,263.38,188274,4
2021-10-06 22:00:00,263.38,264.39,262.88,264.02,354835,-2
2021-10-06 23:00:00,264.03,264.06,264.03,264.06,421717,3
2021-10-07 16:00:00,265.95,268.69,265.95,268.16,375877,5
2021-10-07 17:00:00,268.22,268.64,267.15,267.36,385137,-2
2021-10-07 18:00:00,267.36,267.36,265.85,266.57,366609,3
2021-10-07 19:00:00,266.58,266.8,265.76,266.42,341045,-4
2021-10-07 20:00:00,266.46,266.75,265.6,266.06,311740,4
2021-10-07 21:00:00,266.05,266.31,264.39,264.71,323656,-1
2021-10-07 22:00:00,264.67,265.18,263.07,263.54,686963,4
2021-10-07 23:00:00,263.53,263.54,263.53,263.54,429908,2
2021-10-08 16:00:00,264.96,265.47,262.46,262.6,234642,0
2021-10-08 17:00:00,262.57,264.72,262.22,263.52,283484,0
2021-10-08 18:00:00,263.58,264.13,261.95,262.57,163538,4
2021-10-08 19:00:00,262.51,262.86,261.5,261.65,212725,-3
2021-10-08 20:00:00,261.7,261.92,260.48,260.95,291408,4
2021-10-08 21:00:00,260.92,261.37,260.68,260.95,270917,1
2021-10-08 22:00:00,260.93,261.21,259.8,260.06,534618,-3
2021-10-08 23:00:00,260.07,260.07,260.06,260.06,498434,-1
2021-10-11 16:00:00,257.93,260.44,256.83,259.89,467628,3
2021-10-11 17:00:00,259.96,260.66,258.81,258.86,313412,0
2021-10-11 18:00:00,258.9,259.39,258.58,258.8,269083,0
2021-10-11 19:00:00,258.8,258.9,257.17,258.05,320119,1
2021-10-11 20:00:00,258.04,258.04,256.4,257.09,331538,-2
2021-10-11 21:00:00,257.0,257.47,256.58,257.29,220726,0
2021-10-11 22:00:00,257.22,257.48,254.69,255.05,740872,3
2021-10-11 23:00:00,255.04,255.05,255.02,255.05,370928,-2
2021-10-12 16:00:00,256.0,257.97,253.88,253.88,426525,0
2021-10-12 17:00:00,253.78,255.86,253.78,255.6,414489,9
2021-10-12 18:00:00,255.61,256.79,254.75,256.23,403087,5
2021-10-12 19:00:00,256.28,257.25,255.29,255.33,167167,-1
2021-10-12 20:00:00,255.3,256.33,254.95,255.98,134344,2
2021-10-12 21:00:00,255.94,257.9,255.86,256.75,288821,-2
2021-10-12 22:00:00,256.8,256.8,255.07,255.89,553399,-2
2021-10-12 23:00:00,255.89,255.89,255.85,255.85,271399,1
2021-10-13 16:00:00,258.73,261.24,258.37,258.69,394911,0
