datetime,open,high,low,close,volume,sentiment
2021-09-29 16:00:00,227.8,228.45,224.86,227.96,3243820,0
2021-09-29 17:00:00,228.02,229.94,227.31,229.85,3318405,0
2021-09-29 18:00:00,229.87,229.93,226.53,227.59,1941920,0
2021-09-29 19:00:00,227.61,227.84,225.56,226.33,1378015,0
2021-09-29 20:00:00,226.32,226.78,225.19,225.91,1091630,0
2021-09-29 21:00:00,225.88,227.1,225.58,226.33,948019,0
2021-09-29 22:00:00,226.34,226.87,225.16,225.39,1256342,0
2021-09-29 23:00:00,225.38,225.38,225.36,225.36,314953,0
2021-09-30 16:00:00,226.08,226.15,222.55,223.8,1658427,2
2021-09-30 17:00:00,223.86,223.86,221.15,221.37,1487145,1
2021-09-30 18:00:00,221.35,223.43,221.21,221.86,1043060,5
2021-09-30 19:00:00,221.85,222.13,219.61,220.23,897621,0
2021-09-30 20:00:00,220.27,221.09,219.46,221.0,716253,3
2021-09-30 21:00:00,221.05,221.89,220.55,221.04,653369,3
2021-09-30 22:00:00,221.06,222.08,219.77,219.77,1059206,-1
2021-09-30 23:00:00,219.77,220.0,219.75,219.99,490730,12
2021-10-01 16:00:00,222.85,224.55,222.13,222.5,1280825,8
2021-10-01 17:00:00,222.52,224.59,220.6,222.03,1543122,4
2021-10-01 18:00:00,222.04,223.68,221.15,222.77,1003557,3
2021-10-01 19:00:00,222.86,223.76,222.24,223.06,427222,-2
2021-10-01 20:00:00,223.07,225.09,222.66,224.79,805809,2
2021-10-01 21:00:00,224.8,226.22,224.62,225.91,644089,1
2021-10-01 22:00:00,225.9,226.72,225.83,226.17,1144823,1
2021-10-01 23:00:00,226.17,226.2,226.0,226.0,378374,-2
2021-10-04 16:00:00,225.68,227.97,224.7,227.17,1000856,-2
2021-10-04 17:00:00,227.13,227.59,222.0,223.02,1213769,6
2021-10-04 18:00:00,223.0,224.16,222.22,223.98,642055,-2
2021-10-04 19:00:00,223.93,224.32,223.45,223.73,408247,3
2021-10-04 20:00:00,223.65,224.71,223.1,224.35,358618,-3
2021-10-04 21:00:00,224.35,224.95,223.87,224.6,344319,-6
2021-10-04 22:00:00,224.62,224.85,223.33,223.79,765015,-2
2021-10-04 23:00:00,223.78,223.79,223.68,223.79,364182,-4
2021-10-05 16:00:00,224.27,225.16,222.42,224.26,900101,-6
2021-10-05 17:00:00,224.33,226.45,224.33,226.01,819158,-5
2021-10-05 18:00:00,226.05,226.22,224.2,224.82,643161,6
2021-10-05 19:00:00,224.81,224.84,223.61,224.35,481526,1
2021-10-05 20:00:00,224.34,224.66,224.01,224.55,334032,0
2021-10-05 21:00:00,224.57,224.99,224.43,224.78,435853,-2
2021-10-05 22:00:00,224.76,225.46,224.34,224.5,680865,0
2021-10-05 23:00:00,224.47,224.47,224.3,224.42,222877,0
2021-10-06 16:00:00,221.08,223.25,219.53,219.89,1162393,-7
2021-10-06 17:00:00,219.8,221.43,219.2,221.38,1084069,-2
2021-10-06 18:00:00,221.4,222.7,220.2,222.58,763936,4
2021-10-06 19:00:00,222.66,222.81,221.79,222.37,420388,1
2021-10-06 20:00:00,222.39,223.5,221.55,223.26,492956,5
