datetime,open,high,low,close,volume,sentiment
2021-09-29 16:00:00,589.01,605.52,588.01,603.38,758539,0
2021-09-29 17:00:00,603.42,609.19,602.69,608.66,808031,0
2021-09-29 18:00:00,608.61,609.88,600.83,604.19,577718,0
2021-09-29 19:00:00,604.2,606.12,599.9,602.59,377208,0
2021-09-29 20:00:00,602.7,604.61,600.0,602.43,248156,0
2021-09-29 21:00:00,602.33,607.15,602.0,606.4,249720,0
2021-09-29 22:00:00,606.4,606.79,597.39,599.11,501078,0
2021-09-29 23:00:00,599.11,599.11,599.05,599.06,315757,0
2021-09-30 16:00:00,608.05,619.0,608.05,612.83,1065396,2
2021-09-30 17:00:00,612.65,615.09,609.73,611.17,504146,1
2021-09-30 18:00:00,611.18,615.86,608.3,612.76,445721,5
2021-09-30 19:00:00,612.8,614.91,609.62,614.34,338614,0
2021-09-30 20:00:00,614.26,616.05,612.15,613.85,314717,3
2021-09-30 21:00:00,613.91,616.9,613.71,614.28,337400,3
2021-09-30 22:00:00,614.35,616.53,610.07,610.07,637688,-1
2021-09-30 23:00:00,610.07,610.47,610.04,610.27,358206,12
2021-10-01 16:00:00,604.24,608.8,599.7,601.09,465411,8
2021-10-01 17:00:00,601.13,604.78,597.51,604.59,443678,4
2021-10-01 18:00:00,604.75,608.13,603.23,605.99,304027,3
2021-10-01 19:00:00,606.09,606.57,603.4,604.91,163623,-2
2021-10-01 20:00:00,604.59,609.56,604.18,608.69,187701,2
2021-10-01 21:00:00,608.98,613.16,608.98,611.7,197569,1
2021-10-01 22:00:00,611.85,614.99,611.16,613.15,423653,1
2021-10-01 23:00:00,613.14,613.15,613.14,613.15,242712,-2
2021-10-04 16:00:00,613.39,626.13,603.4,605.0,924252,-2
2021-10-04 17:00:00,605.0,605.43,595.5,598.93,610364,6
2021-10-04 18:00:00,598.79,601.51,595.97,600.15,227932,-2
2021-10-04 19:00:00,600.0,600.58,595.65,596.77,120534,3
2021-10-04 20:00:00,596.83,598.22,594.68,596.24,137935,-3
2021-10-04 21:00:00,596.4,603.29,596.13,603.07,205733,-6
2021-10-04 22:00:00,603.11,604.5,599.41,603.98,406061,-2
2021-10-04 23:00:00,603.9,603.9,603.35,603.35,393625,-4
2021-10-05 16:00:00,606.94,625.45,606.89,622.84,1001275,-6
2021-10-05 17:00:00,622.77,629.91,619.64,628.51,949923,-5
2021-10-05 18:00:00,628.65,632.36,627.47,630.65,685759,6
2021-10-05 19:00:00,630.68,631.7,629.36,630.99,367304,1
2021-10-05 20:00:00,631.15,637.0,630.47,636.86,819999,0
2021-10-05 21:00:00,636.8,640.39,636.05,638.59,876329,-2
2021-10-05 22:00:00,638.48,640.2,634.18,634.81,1325108,0
2021-10-05 23:00:00,634.81,634.89,634.81,634.81,404149,0
2021-10-06 16:00:00,628.18,636.67,626.36,629.21,804258,-7
2021-10-06 17:00:00,629.07,637.95,627.06,636.19,524868,-2
2021-10-06 18:00:00,636.12,637.3,631.71,635.09,213526,4
2021-10-06 19:00:00,635.2,635.21,631.25,632.15,179417,1
2021-10-06 20:00:00,632.17,637.59,630.8,636.01,217201,5
2021-10-06 21:00:00,636.16,639.32,635.11,636.47,253586,4
2021-10-06 22:00:00,636.43,639.87,635.15,639.13,386701,-2
2021-10-06 23:00:00,639.1,639.1,639.1,639.1,139995,3
2021-10-07 16:00:00,642.23,646.84,636.09,637.76,507121,5
2021-10-07 17:00:00,638.0,640.93,636.29,636.66,392015,-2
2021-10-07 18:00:00,636.67,639.4,634.49,639.04,266839,3
2021-10-07 19:00:00,639.24,640.4,636.62,636.91,141675,-4
2021-10-07 20:00:00,636.64,636.93,634.6,635.87,147462,4
2021-10-07 21:00:00,635.98,636.32,633.91,634.47,142966,-1
2021-10-07 22:00:00,634.5,635.9,630.45,631.65,290904,4
2021-10-07 23:00:00,631.64,631.85,631.64,631.85,194551,2
2021-10-08 16:00:00,634.17,642.95,630.86,637.8,458695,0
2021-10-08 17:00:00,637.89,643.8,637.55,639.67,450485,0
2021-10-08 18:00:00,639.87,639.87,635.5,635.9,226358,4
2021-10-08 19:00:00,635.65,637.57,634.2,634.27,179221,-3
2021-10-08 20:00:00,634.15,635.47,632.67,635.27,127235,4
2021-10-08 21:00:00,635.27,637.36,634.77,635.32,110640,1
2021-10-08 22:00:00,635.14,635.45,632.34,632.72,270446,-3
2021-10-08 23:00:00,632.66,632.66,632.66,632.66,195727,-1
2021-10-11 16:00:00,633.2,635.74,631.38,633.75,343794,3
2021-10-11 17:00:00,633.83,639.42,633.16,636.57,320031,0
2021-10-11 18:00:00,636.56,637.89,635.79,636.18,142343,0
2021-10-11 19:00:00,636.0,636.36,634.45,635.59,80512,1
2021-10-11 20:00:00,635.38,636.87,630.86,631.76,206700,-2
2021-10-11 21:00:00,631.61,632.73,630.76,631.9,125156,0
2021-10-11 22:00:00,631.93,632.58,626.78,626.82,381931,3
2021-10-11 23:00:00,626.82,627.04,626.82,627.04,189674,-2
2021-10-12 16:00:00,633.02,637.66,626.52,628.83,435892,0
2021-10-12 17:00:00,628.61,632.08,626.02,626.38,296748,9
2021-10-12 18:00:00,626.52,628.91,625.62,628.15,171789,5
2021-10-12 19:00:00,628.15,629.16,622.82,623.64,175291,-1
2021-10-12 20:00:00,623.72,624.75,621.99,624.0,146607,2
2021-10-12 21:00:00,623.95,626.3,623.35,625.3,112845,-2
2021-10-12 22:00:00,625.27,627.72,623.86,624.91,336536,-2
2021-10-12 23:00:00,624.94,624.94,624.94,624.94,130568,1
2021-10-13 16:00:00,632.18,632.18,622.1,623.86,300888,0
2021-10-13 17:00:00,623.88,626.8,622.34,623.51,242088,1
2021-10-13 18:00:00,623.98,626.84,623.86,626.65,112165,6
2021-10-13 19:00:00,626.64,626.75,625.03,625.17,69742,2
2021-10-13 20:00:00,625.08,627.8,624.66,627.46,89711,6
2021-10-13 21:00:00,627.25,629.5,626.14,627.22,97086,-6
2021-10-13 22:00:00,627.2,629.92,626.48,629.87,290962,-1
2021-10-13 23:00:00,629.88,629.88,629.76,629.76,212771,0
2021-10-14 16:00:00,632.23,634.85,626.79,630.64,351438,-1
2021-10-14 17:00:00,630.73,635.86,630.38,633.05,325570,3
2021-10-14 18:00:00,633.03,633.73,631.56,632.07,123596,2
2021-10-14 19:00:00,632.15,636.27,632.15,635.66,146719,3
2021-10-14 20:00:00,635.68,636.24,633.79,636.24,101226,-1
2021-10-14 21:00:00,636.08,636.88,634.6,634.67,121605,2
2021-10-14 22:00:00,634.6,634.91,632.06,633.78,244790,5
2021-10-14 23:00:00,633.8,633.8,633.8,633.8,150813,6
2021-10-15 16:00:00,638.0,639.42,632.0,633.88,477488,0
2021-10-15 17:00:00,633.99,634.64,632.1,634.12,254308,6
2021-10-15 18:00:00,634.09,636.74,629.71,629.71,357493,2
2021-10-15 19:00:00,629.73,632.8,628.59,632.33,258822,-4
2021-10-15 20:00:00,632.32,632.32,628.89,629.03,211770,4
2021-10-15 21:00:00,628.89,631.0,628.5,630.21,200763,3
2021-10-15 22:00:00,630.23,630.35,625.16,627.93,537614,-3
2021-10-15 23:00:00,627.88,628.49,627.88,628.29,304380,-3
2021-10-18 16:00:00,632.1,632.5,620.59,624.83,577876,-1
2021-10-18 17:00:00,624.99,630.69,623.36,630.17,319642,-2
2021-10-18 18:00:00,630.13,632.79,629.08,631.77,275148,0
2021-10-18 19:00:00,631.62,635.29,631.14,633.56,244415,9
2021-10-18 20:00:00,633.61,635.81,632.49,634.41,233861,-1
2021-10-18 21:00:00,634.41,635.37,632.65,634.98,184816,1
2021-10-18 22:00:00,634.83,638.41,634.76,638.12,531481,0
2021-10-18 23:00:00,637.97,637.97,637.97,637.97,370287,2
2021-10-19 16:00:00,636.97,641.0,632.3,634.28,644343,0
2021-10-19 17:00:00,634.29,638.3,633.84,637.59,293180,0
2021-10-19 18:00:00,637.86,638.28,634.0,634.9,233671,-5
2021-10-19 19:00:00,635.1,636.02,632.68,634.46,269327,1
